# File: A221.bio_tech_land_alloc.csv
# Title: Biochar technology land allocation for 2025
# Units: thous km2
# Description: Model output from GCAM v8.7 run reference case for detailed land allocation in each region for biomass only (2025)
# Source: RGCAM output
# Column types: cccnc
# ----------
scenario,region,LandLeaf,allocation,Units
Reference,EU-12,biomassGrass_DanubeR_IRR_hi,2.09E-04,thous km2
Reference,EU-12,biomassGrass_DanubeR_IRR_lo,2.92E-04,thous km2
Reference,EU-12,biomassGrass_DanubeR_RFD_hi,0.0218301,thous km2
Reference,EU-12,biomassGrass_DanubeR_RFD_lo,0.0304651,thous km2
Reference,EU-12,biomassGrass_DaugavaR_IRR_hi,1.07E-07,thous km2
Reference,EU-12,biomassGrass_DaugavaR_IRR_lo,1.49E-07,thous km2
Reference,EU-12,biomassGrass_DaugavaR_RFD_hi,0.0005602,thous km2
Reference,EU-12,biomassGrass_DaugavaR_RFD_lo,0.000781323,thous km2
Reference,EU-12,biomassGrass_DniesterR_IRR_hi,6.04587E-09,thous km2
Reference,EU-12,biomassGrass_DniesterR_IRR_lo,8.50078E-09,thous km2
Reference,EU-12,biomassGrass_DniesterR_RFD_hi,2.44325E-06,thous km2
Reference,EU-12,biomassGrass_DniesterR_RFD_lo,3.41172E-06,thous km2
Reference,EU-12,biomassGrass_DnkGrmCst_IRR_hi,1.22E-08,thous km2
Reference,EU-12,biomassGrass_DnkGrmCst_IRR_lo,1.70E-08,thous km2
Reference,EU-12,biomassGrass_DnkGrmCst_RFD_hi,4.6553E-06,thous km2
Reference,EU-12,biomassGrass_DnkGrmCst_RFD_lo,6.49673E-06,thous km2
Reference,EU-12,biomassGrass_ElbeR_IRR_hi,2.68E-06,thous km2
Reference,EU-12,biomassGrass_ElbeR_IRR_lo,3.74E-06,thous km2
Reference,EU-12,biomassGrass_ElbeR_RFD_hi,2.66E-03,thous km2
Reference,EU-12,biomassGrass_ElbeR_RFD_lo,3.71E-03,thous km2
Reference,EU-12,biomassGrass_MeditE_IRR_hi,2.80E-05,thous km2
Reference,EU-12,biomassGrass_MeditE_IRR_lo,4.35E-05,thous km2
Reference,EU-12,biomassGrass_MeditE_RFD_hi,1.02E-04,thous km2
Reference,EU-12,biomassGrass_MeditE_RFD_lo,1.41E-04,thous km2
Reference,EU-12,biomassGrass_NarvaR_IRR_hi,1.77E-07,thous km2
Reference,EU-12,biomassGrass_NarvaR_IRR_lo,2.45E-07,thous km2
Reference,EU-12,biomassGrass_NarvaR_RFD_hi,0.000878047,thous km2
Reference,EU-12,biomassGrass_NarvaR_RFD_lo,0.00122609,thous km2
Reference,EU-12,biomassGrass_NemanR_IRR_hi,1.67524E-06,thous km2
Reference,EU-12,biomassGrass_NemanR_IRR_lo,2.33705E-06,thous km2
Reference,EU-12,biomassGrass_NemanR_RFD_hi,0.00355166,thous km2
Reference,EU-12,biomassGrass_NemanR_RFD_lo,0.00495851,thous km2
Reference,EU-12,biomassGrass_OderR_IRR_hi,3.80E-05,thous km2
Reference,EU-12,biomassGrass_OderR_IRR_lo,5.31E-05,thous km2
Reference,EU-12,biomassGrass_OderR_RFD_hi,0.0103271,thous km2
Reference,EU-12,biomassGrass_OderR_RFD_lo,0.014412,thous km2
Reference,EU-12,biomassGrass_PolandCst_IRR_hi,8.43E-06,thous km2
Reference,EU-12,biomassGrass_PolandCst_IRR_lo,1.18E-05,thous km2
Reference,EU-12,biomassGrass_PolandCst_RFD_hi,0.00216844,thous km2
Reference,EU-12,biomassGrass_PolandCst_RFD_lo,0.00302798,thous km2
Reference,EU-12,biomassGrass_WislaR_IRR_hi,7.80E-05,thous km2
Reference,EU-12,biomassGrass_WislaR_IRR_lo,1.09E-04,thous km2
Reference,EU-12,biomassGrass_WislaR_RFD_hi,0.0178566,thous km2
Reference,EU-12,biomassGrass_WislaR_RFD_lo,0.0249199,thous km2
Reference,EU-12,biomassTree_AdrBlkSea_IRR_hi,5.62E-04,thous km2
Reference,EU-12,biomassTree_AdrBlkSea_IRR_lo,7.37E-04,thous km2
Reference,EU-12,biomassTree_AdrBlkSea_RFD_hi,0.0930922,thous km2
Reference,EU-12,biomassTree_AdrBlkSea_RFD_lo,0.120216,thous km2
Reference,EU-12,biomassTree_BalticSea_IRR_hi,4.96748E-05,thous km2
Reference,EU-12,biomassTree_BalticSea_IRR_lo,6.36186E-05,thous km2
Reference,EU-12,biomassTree_BalticSea_RFD_hi,0.235322,thous km2
Reference,EU-12,biomassTree_BalticSea_RFD_lo,0.303886,thous km2
Reference,EU-12,biomassTree_DanubeR_IRR_hi,0.00739476,thous km2
Reference,EU-12,biomassTree_DanubeR_IRR_lo,0.00954994,thous km2
Reference,EU-12,biomassTree_DanubeR_RFD_hi,0.771472,thous km2
Reference,EU-12,biomassTree_DanubeR_RFD_lo,0.99625,thous km2
Reference,EU-12,biomassTree_DaugavaR_IRR_hi,2.78E-05,thous km2
Reference,EU-12,biomassTree_DaugavaR_IRR_lo,3.56E-05,thous km2
Reference,EU-12,biomassTree_DaugavaR_RFD_hi,0.145079,thous km2
Reference,EU-12,biomassTree_DaugavaR_RFD_lo,0.18722,thous km2
Reference,EU-12,biomassTree_DniesterR_IRR_hi,3.24384E-07,thous km2
Reference,EU-12,biomassTree_DniesterR_IRR_lo,4.2254E-07,thous km2
Reference,EU-12,biomassTree_DniesterR_RFD_hi,0.000131207,thous km2
Reference,EU-12,biomassTree_DniesterR_RFD_lo,0.000169553,thous km2
Reference,EU-12,biomassTree_DnkGrmCst_IRR_hi,1.07774E-06,thous km2
Reference,EU-12,biomassTree_DnkGrmCst_IRR_lo,1.39119E-06,thous km2
Reference,EU-12,biomassTree_DnkGrmCst_RFD_hi,0.000411422,thous km2
Reference,EU-12,biomassTree_DnkGrmCst_RFD_lo,0.000531294,thous km2
Reference,EU-12,biomassTree_ElbeR_IRR_hi,0.000103078,thous km2
Reference,EU-12,biomassTree_ElbeR_IRR_lo,0.000133077,thous km2
Reference,EU-12,biomassTree_ElbeR_RFD_hi,0.102153,thous km2
Reference,EU-12,biomassTree_ElbeR_RFD_lo,0.131916,thous km2
Reference,EU-12,biomassTree_MeditE_IRR_hi,9.10E-03,thous km2
Reference,EU-12,biomassTree_MeditE_IRR_lo,1.27E-02,thous km2
Reference,EU-12,biomassTree_MeditE_RFD_hi,0.0309574,thous km2
Reference,EU-12,biomassTree_MeditE_RFD_lo,0.039379,thous km2
Reference,EU-12,biomassTree_NarvaR_IRR_hi,5.51E-06,thous km2
Reference,EU-12,biomassTree_NarvaR_IRR_lo,7.06E-06,thous km2
Reference,EU-12,biomassTree_NarvaR_RFD_hi,0.0273711,thous km2
Reference,EU-12,biomassTree_NarvaR_RFD_lo,0.0353703,thous km2
Reference,EU-12,biomassTree_NemanR_IRR_hi,0.000015291,thous km2
Reference,EU-12,biomassTree_NemanR_IRR_lo,1.97376E-05,thous km2
Reference,EU-12,biomassTree_NemanR_RFD_hi,0.0324138,thous km2
Reference,EU-12,biomassTree_NemanR_RFD_lo,0.0418772,thous km2
Reference,EU-12,biomassTree_OderR_IRR_hi,0.00107173,thous km2
Reference,EU-12,biomassTree_OderR_IRR_lo,0.00138368,thous km2
Reference,EU-12,biomassTree_OderR_RFD_hi,0.290784,thous km2
Reference,EU-12,biomassTree_OderR_RFD_lo,0.375508,thous km2
Reference,EU-12,biomassTree_PolandCst_IRR_hi,0.000267765,thous km2
Reference,EU-12,biomassTree_PolandCst_IRR_lo,0.000346098,thous km2
Reference,EU-12,biomassTree_PolandCst_RFD_hi,0.0687331,thous km2
Reference,EU-12,biomassTree_PolandCst_RFD_lo,0.0888205,thous km2
Reference,EU-12,biomassTree_WislaR_IRR_hi,0.00172219,thous km2
Reference,EU-12,biomassTree_WislaR_IRR_lo,0.00222302,thous km2
Reference,EU-12,biomassTree_WislaR_RFD_hi,0.394305,thous km2
Reference,EU-12,biomassTree_WislaR_RFD_lo,0.509191,thous km2
Reference,EU-15,biomassGrass_AdrBlkSea_IRR_hi,0.000185594,thous km2
Reference,EU-15,biomassGrass_AdrBlkSea_IRR_lo,0.000315528,thous km2
Reference,EU-15,biomassGrass_AdrBlkSea_RFD_hi,0.00166338,thous km2
Reference,EU-15,biomassGrass_AdrBlkSea_RFD_lo,0.00280123,thous km2
Reference,EU-15,biomassGrass_DanubeR_IRR_hi,0.000169386,thous km2
Reference,EU-15,biomassGrass_DanubeR_IRR_lo,0.00028539,thous km2
Reference,EU-15,biomassGrass_DanubeR_RFD_hi,0.0486927,thous km2
Reference,EU-15,biomassGrass_DanubeR_RFD_lo,0.0820318,thous km2
Reference,EU-15,biomassGrass_DnkGrmCst_IRR_hi,0.000671559,thous km2
Reference,EU-15,biomassGrass_DnkGrmCst_IRR_lo,0.00113198,thous km2
Reference,EU-15,biomassGrass_DnkGrmCst_RFD_hi,0.0491628,thous km2
Reference,EU-15,biomassGrass_DnkGrmCst_RFD_lo,0.0827518,thous km2
Reference,EU-15,biomassGrass_DouroR_IRR_hi,0.00179049,thous km2
Reference,EU-15,biomassGrass_DouroR_IRR_lo,0.00302234,thous km2
Reference,EU-15,biomassGrass_DouroR_RFD_hi,0.037634,thous km2
Reference,EU-15,biomassGrass_DouroR_RFD_lo,0.0633779,thous km2
Reference,EU-15,biomassGrass_EbroR_IRR_hi,3.07E-03,thous km2
Reference,EU-15,biomassGrass_EbroR_IRR_lo,5.18E-03,thous km2
Reference,EU-15,biomassGrass_EbroR_RFD_hi,0.0420679,thous km2
Reference,EU-15,biomassGrass_EbroR_RFD_lo,0.0708271,thous km2
Reference,EU-15,biomassGrass_ElbeR_IRR_hi,0.000161292,thous km2
Reference,EU-15,biomassGrass_ElbeR_IRR_lo,0.000271844,thous km2
Reference,EU-15,biomassGrass_ElbeR_RFD_hi,0.0398322,thous km2
Reference,EU-15,biomassGrass_ElbeR_RFD_lo,0.0670881,thous km2
Reference,EU-15,biomassGrass_EmsWeserR_IRR_hi,0.000152982,thous km2
Reference,EU-15,biomassGrass_EmsWeserR_IRR_lo,0.000257759,thous km2
Reference,EU-15,biomassGrass_EmsWeserR_RFD_hi,0.0272102,thous km2
Reference,EU-15,biomassGrass_EmsWeserR_RFD_lo,0.045778,thous km2
Reference,EU-15,biomassGrass_EngWales_IRR_hi,0.000413634,thous km2
Reference,EU-15,biomassGrass_EngWales_IRR_lo,0.000698777,thous km2
Reference,EU-15,biomassGrass_EngWales_RFD_hi,0.0514545,thous km2
Reference,EU-15,biomassGrass_EngWales_RFD_lo,0.0868351,thous km2
Reference,EU-15,biomassGrass_Finland_IRR_hi,9.50282E-05,thous km2
Reference,EU-15,biomassGrass_Finland_IRR_lo,0.000160448,thous km2
Reference,EU-15,biomassGrass_Finland_RFD_hi,0.0433665,thous km2
Reference,EU-15,biomassGrass_Finland_RFD_lo,0.0731949,thous km2
Reference,EU-15,biomassGrass_FranceCstS_IRR_hi,1.49E-04,thous km2
Reference,EU-15,biomassGrass_FranceCstS_IRR_lo,2.51E-04,thous km2
Reference,EU-15,biomassGrass_FranceCstS_RFD_hi,0.00465219,thous km2
Reference,EU-15,biomassGrass_FranceCstS_RFD_lo,0.00782384,thous km2
Reference,EU-15,biomassGrass_FranceCstW_IRR_hi,8.38E-04,thous km2
Reference,EU-15,biomassGrass_FranceCstW_IRR_lo,1.41E-03,thous km2
Reference,EU-15,biomassGrass_FranceCstW_RFD_hi,0.0340968,thous km2
Reference,EU-15,biomassGrass_FranceCstW_RFD_lo,0.0573638,thous km2
Reference,EU-15,biomassGrass_Gironde_IRR_hi,0.000565525,thous km2
Reference,EU-15,biomassGrass_Gironde_IRR_lo,0.00095272,thous km2
Reference,EU-15,biomassGrass_Gironde_RFD_hi,0.0115098,thous km2
Reference,EU-15,biomassGrass_Gironde_RFD_lo,0.0193639,thous km2
Reference,EU-15,biomassGrass_GuadalqR_IRR_hi,0.000109154,thous km2
Reference,EU-15,biomassGrass_GuadalqR_IRR_lo,0.00018478,thous km2
Reference,EU-15,biomassGrass_GuadalqR_RFD_hi,0.0012678,thous km2
Reference,EU-15,biomassGrass_GuadalqR_RFD_lo,0.00213479,thous km2
Reference,EU-15,biomassGrass_GuadianaR_IRR_hi,0.000190129,thous km2
Reference,EU-15,biomassGrass_GuadianaR_IRR_lo,0.000337931,thous km2
Reference,EU-15,biomassGrass_GuadianaR_RFD_hi,0.00344856,thous km2
Reference,EU-15,biomassGrass_GuadianaR_RFD_lo,0.00580901,thous km2
Reference,EU-15,biomassGrass_IberiaCst_IRR_hi,1.77E-04,thous km2
Reference,EU-15,biomassGrass_IberiaCst_IRR_lo,2.98E-04,thous km2
Reference,EU-15,biomassGrass_IberiaCst_RFD_hi,0.00181273,thous km2
Reference,EU-15,biomassGrass_IberiaCst_RFD_lo,0.00304933,thous km2
Reference,EU-15,biomassGrass_Ireland_IRR_hi,1.11E-05,thous km2
Reference,EU-15,biomassGrass_Ireland_IRR_lo,1.87E-05,thous km2
Reference,EU-15,biomassGrass_Ireland_RFD_hi,0.0156153,thous km2
Reference,EU-15,biomassGrass_Ireland_RFD_lo,0.0263525,thous km2
Reference,EU-15,biomassGrass_ItalyCstE_IRR_hi,0.000349007,thous km2
Reference,EU-15,biomassGrass_ItalyCstE_IRR_lo,0.000587764,thous km2
Reference,EU-15,biomassGrass_ItalyCstE_RFD_hi,0.00419491,thous km2
Reference,EU-15,biomassGrass_ItalyCstE_RFD_lo,0.00705745,thous km2
Reference,EU-15,biomassGrass_ItalyCstW_IRR_hi,7.06986E-05,thous km2
Reference,EU-15,biomassGrass_ItalyCstW_IRR_lo,0.000119074,thous km2
Reference,EU-15,biomassGrass_ItalyCstW_RFD_hi,0.00122837,thous km2
Reference,EU-15,biomassGrass_ItalyCstW_RFD_lo,0.00206659,thous km2
Reference,EU-15,biomassGrass_LoireR_IRR_hi,0.000919072,thous km2
Reference,EU-15,biomassGrass_LoireR_IRR_lo,0.00154893,thous km2
Reference,EU-15,biomassGrass_LoireR_RFD_hi,0.0347171,thous km2
Reference,EU-15,biomassGrass_LoireR_RFD_lo,0.0584075,thous km2
Reference,EU-15,biomassGrass_MeditIsl_IRR_hi,0.000813417,thous km2
Reference,EU-15,biomassGrass_MeditIsl_IRR_lo,0.00137028,thous km2
Reference,EU-15,biomassGrass_MeditIsl_RFD_hi,0.0115182,thous km2
Reference,EU-15,biomassGrass_MeditIsl_RFD_lo,0.0193804,thous km2
Reference,EU-15,biomassGrass_NevaR_IRR_hi,3.72E-07,thous km2
Reference,EU-15,biomassGrass_NevaR_IRR_lo,6.28E-07,thous km2
Reference,EU-15,biomassGrass_NevaR_RFD_hi,0.000227385,thous km2
Reference,EU-15,biomassGrass_NevaR_RFD_lo,0.000383785,thous km2
Reference,EU-15,biomassGrass_OderR_IRR_hi,9.16678E-06,thous km2
Reference,EU-15,biomassGrass_OderR_IRR_lo,1.54537E-05,thous km2
Reference,EU-15,biomassGrass_OderR_RFD_hi,0.00256412,thous km2
Reference,EU-15,biomassGrass_OderR_RFD_lo,0.00431383,thous km2
Reference,EU-15,biomassGrass_PoR_IRR_hi,5.76E-04,thous km2
Reference,EU-15,biomassGrass_PoR_IRR_lo,9.71E-04,thous km2
Reference,EU-15,biomassGrass_PoR_RFD_hi,0.00312792,thous km2
Reference,EU-15,biomassGrass_PoR_RFD_lo,0.00526236,thous km2
Reference,EU-15,biomassGrass_RhineR_IRR_hi,8.92E-04,thous km2
Reference,EU-15,biomassGrass_RhineR_IRR_lo,1.50E-03,thous km2
Reference,EU-15,biomassGrass_RhineR_RFD_hi,0.0664113,thous km2
Reference,EU-15,biomassGrass_RhineR_RFD_lo,0.111729,thous km2
Reference,EU-15,biomassGrass_RhoneR_IRR_hi,2.39E-04,thous km2
Reference,EU-15,biomassGrass_RhoneR_IRR_lo,4.03E-04,thous km2
Reference,EU-15,biomassGrass_RhoneR_RFD_hi,0.00831681,thous km2
Reference,EU-15,biomassGrass_RhoneR_RFD_lo,0.013992,thous km2
Reference,EU-15,biomassGrass_ScheldtR_IRR_hi,9.48E-05,thous km2
Reference,EU-15,biomassGrass_ScheldtR_IRR_lo,0.000159516,thous km2
Reference,EU-15,biomassGrass_ScheldtR_RFD_hi,0.00565067,thous km2
Reference,EU-15,biomassGrass_ScheldtR_RFD_lo,0.00951487,thous km2
Reference,EU-15,biomassGrass_Scotland_IRR_hi,5.00E-06,thous km2
Reference,EU-15,biomassGrass_Scotland_IRR_lo,8.45E-06,thous km2
Reference,EU-15,biomassGrass_Scotland_RFD_hi,0.0240252,thous km2
Reference,EU-15,biomassGrass_Scotland_RFD_lo,0.0405553,thous km2
Reference,EU-15,biomassGrass_SeineR_IRR_hi,3.45E-04,thous km2
Reference,EU-15,biomassGrass_SeineR_IRR_lo,5.82E-04,thous km2
Reference,EU-15,biomassGrass_SeineR_RFD_hi,0.0209335,thous km2
Reference,EU-15,biomassGrass_SeineR_RFD_lo,0.0352225,thous km2
Reference,EU-15,biomassGrass_SpainCstSE_IRR_hi,0.000157266,thous km2
Reference,EU-15,biomassGrass_SpainCstSE_IRR_lo,0.000265392,thous km2
Reference,EU-15,biomassGrass_SpainCstSE_RFD_hi,0.00181021,thous km2
Reference,EU-15,biomassGrass_SpainCstSE_RFD_lo,0.00304849,thous km2
Reference,EU-15,biomassGrass_Sweden_IRR_hi,0.000101429,thous km2
Reference,EU-15,biomassGrass_Sweden_IRR_lo,0.00017093,thous km2
Reference,EU-15,biomassGrass_Sweden_RFD_hi,0.0206604,thous km2
Reference,EU-15,biomassGrass_Sweden_RFD_lo,0.0347587,thous km2
Reference,EU-15,biomassGrass_TagusR_IRR_hi,1.57E-03,thous km2
Reference,EU-15,biomassGrass_TagusR_IRR_lo,2.65E-03,thous km2
Reference,EU-15,biomassGrass_TagusR_RFD_hi,0.025451,thous km2
Reference,EU-15,biomassGrass_TagusR_RFD_lo,0.0429035,thous km2
Reference,EU-15,biomassGrass_TiberR_IRR_hi,0.000150396,thous km2
Reference,EU-15,biomassGrass_TiberR_IRR_lo,0.000253227,thous km2
Reference,EU-15,biomassGrass_TiberR_RFD_hi,0.00287076,thous km2
Reference,EU-15,biomassGrass_TiberR_RFD_lo,0.00482972,thous km2
Reference,EU-15,biomassTree_AdrBlkSea_IRR_hi,0.00814647,thous km2
Reference,EU-15,biomassTree_AdrBlkSea_IRR_lo,0.0132607,thous km2
Reference,EU-15,biomassTree_AdrBlkSea_RFD_hi,0.0727139,thous km2
Reference,EU-15,biomassTree_AdrBlkSea_RFD_lo,0.117397,thous km2
Reference,EU-15,biomassTree_DanubeR_IRR_hi,3.75E-03,thous km2
Reference,EU-15,biomassTree_DanubeR_IRR_lo,6.05E-03,thous km2
Reference,EU-15,biomassTree_DanubeR_RFD_hi,1.07614,thous km2
Reference,EU-15,biomassTree_DanubeR_RFD_lo,1.73816,thous km2
Reference,EU-15,biomassTree_DnkGrmCst_IRR_hi,3.06E-03,thous km2
Reference,EU-15,biomassTree_DnkGrmCst_IRR_lo,4.95E-03,thous km2
Reference,EU-15,biomassTree_DnkGrmCst_RFD_hi,0.224155,thous km2
Reference,EU-15,biomassTree_DnkGrmCst_RFD_lo,0.361694,thous km2
Reference,EU-15,biomassTree_DouroR_IRR_hi,2.12E-02,thous km2
Reference,EU-15,biomassTree_DouroR_IRR_lo,3.42E-02,thous km2
Reference,EU-15,biomassTree_DouroR_RFD_hi,0.443921,thous km2
Reference,EU-15,biomassTree_DouroR_RFD_lo,0.71671,thous km2
Reference,EU-15,biomassTree_EbroR_IRR_hi,5.55E-03,thous km2
Reference,EU-15,biomassTree_EbroR_IRR_lo,8.97E-03,thous km2
Reference,EU-15,biomassTree_EbroR_RFD_hi,0.0759635,thous km2
Reference,EU-15,biomassTree_EbroR_RFD_lo,0.122608,thous km2
Reference,EU-15,biomassTree_ElbeR_IRR_hi,0.0016774,thous km2
Reference,EU-15,biomassTree_ElbeR_IRR_lo,0.0027098,thous km2
Reference,EU-15,biomassTree_ElbeR_RFD_hi,0.414013,thous km2
Reference,EU-15,biomassTree_ElbeR_RFD_lo,0.668519,thous km2
Reference,EU-15,biomassTree_EmsWeserR_IRR_hi,0.00145554,thous km2
Reference,EU-15,biomassTree_EmsWeserR_IRR_lo,0.00235077,thous km2
Reference,EU-15,biomassTree_EmsWeserR_RFD_hi,0.258829,thous km2
Reference,EU-15,biomassTree_EmsWeserR_RFD_lo,0.417408,thous km2
Reference,EU-15,biomassTree_EngWales_IRR_hi,0.00627947,thous km2
Reference,EU-15,biomassTree_EngWales_IRR_lo,0.0101721,thous km2
Reference,EU-15,biomassTree_EngWales_RFD_hi,0.78088,thous km2
Reference,EU-15,biomassTree_EngWales_RFD_lo,1.26375,thous km2
Reference,EU-15,biomassTree_Finland_IRR_hi,7.77E-03,thous km2
Reference,EU-15,biomassTree_Finland_IRR_lo,1.26E-02,thous km2
Reference,EU-15,biomassTree_Finland_RFD_hi,3.5445,thous km2
Reference,EU-15,biomassTree_Finland_RFD_lo,5.7371,thous km2
Reference,EU-15,biomassTree_FranceCstS_IRR_hi,4.54E-03,thous km2
Reference,EU-15,biomassTree_FranceCstS_IRR_lo,7.34E-03,thous km2
Reference,EU-15,biomassTree_FranceCstS_RFD_hi,0.141982,thous km2
Reference,EU-15,biomassTree_FranceCstS_RFD_lo,0.228874,thous km2
Reference,EU-15,biomassTree_FranceCstW_IRR_hi,1.02E-02,thous km2
Reference,EU-15,biomassTree_FranceCstW_IRR_lo,1.65E-02,thous km2
Reference,EU-15,biomassTree_FranceCstW_RFD_hi,0.416492,thous km2
Reference,EU-15,biomassTree_FranceCstW_RFD_lo,0.671667,thous km2
Reference,EU-15,biomassTree_Gironde_IRR_hi,0.0209218,thous km2
Reference,EU-15,biomassTree_Gironde_IRR_lo,0.0337773,thous km2
Reference,EU-15,biomassTree_Gironde_RFD_hi,0.425497,thous km2
Reference,EU-15,biomassTree_Gironde_RFD_lo,0.686189,thous km2
Reference,EU-15,biomassTree_GuadalqR_IRR_hi,0.00630947,thous km2
Reference,EU-15,biomassTree_GuadalqR_IRR_lo,0.0102311,thous km2
Reference,EU-15,biomassTree_GuadalqR_RFD_hi,0.0730999,thous km2
Reference,EU-15,biomassTree_GuadalqR_RFD_lo,0.118003,thous km2
Reference,EU-15,biomassTree_GuadianaR_IRR_hi,0.0159998,thous km2
Reference,EU-15,biomassTree_GuadianaR_IRR_lo,0.0271333,thous km2
Reference,EU-15,biomassTree_GuadianaR_RFD_hi,0.28475,thous km2
Reference,EU-15,biomassTree_GuadianaR_RFD_lo,0.459859,thous km2
Reference,EU-15,biomassTree_IberiaCst_IRR_hi,2.16E-03,thous km2
Reference,EU-15,biomassTree_IberiaCst_IRR_lo,3.50E-03,thous km2
Reference,EU-15,biomassTree_IberiaCst_RFD_hi,0.0221408,thous km2
Reference,EU-15,biomassTree_IberiaCst_RFD_lo,0.0357009,thous km2
Reference,EU-15,biomassTree_Ireland_IRR_hi,0.000843467,thous km2
Reference,EU-15,biomassTree_Ireland_IRR_lo,0.00136558,thous km2
Reference,EU-15,biomassTree_Ireland_RFD_hi,1.19E+00,thous km2
Reference,EU-15,biomassTree_Ireland_RFD_lo,1.93E+00,thous km2
Reference,EU-15,biomassTree_ItalyCstE_IRR_hi,1.14E-02,thous km2
Reference,EU-15,biomassTree_ItalyCstE_IRR_lo,1.84E-02,thous km2
Reference,EU-15,biomassTree_ItalyCstE_RFD_hi,0.136936,thous km2
Reference,EU-15,biomassTree_ItalyCstE_RFD_lo,0.220833,thous km2
Reference,EU-15,biomassTree_ItalyCstW_IRR_hi,0.00561133,thous km2
Reference,EU-15,biomassTree_ItalyCstW_IRR_lo,0.00905741,thous km2
Reference,EU-15,biomassTree_ItalyCstW_RFD_hi,0.0974373,thous km2
Reference,EU-15,biomassTree_ItalyCstW_RFD_lo,0.157135,thous km2
Reference,EU-15,biomassTree_LoireR_IRR_hi,1.04E-02,thous km2
Reference,EU-15,biomassTree_LoireR_IRR_lo,1.68E-02,thous km2
Reference,EU-15,biomassTree_LoireR_RFD_hi,0.39343,thous km2
Reference,EU-15,biomassTree_LoireR_RFD_lo,0.634475,thous km2
Reference,EU-15,biomassTree_MeditIsl_IRR_hi,0.000621717,thous km2
Reference,EU-15,biomassTree_MeditIsl_IRR_lo,0.00100356,thous km2
Reference,EU-15,biomassTree_MeditIsl_RFD_hi,0.00879458,thous km2
Reference,EU-15,biomassTree_MeditIsl_RFD_lo,0.0141848,thous km2
Reference,EU-15,biomassTree_NevaR_IRR_hi,1.30E-04,thous km2
Reference,EU-15,biomassTree_NevaR_IRR_lo,2.10E-04,thous km2
Reference,EU-15,biomassTree_NevaR_RFD_hi,0.0791806,thous km2
Reference,EU-15,biomassTree_NevaR_RFD_lo,0.128161,thous km2
Reference,EU-15,biomassTree_OderR_IRR_hi,9.66E-05,thous km2
Reference,EU-15,biomassTree_OderR_IRR_lo,1.56E-04,thous km2
Reference,EU-15,biomassTree_OderR_RFD_hi,0.027003,thous km2
Reference,EU-15,biomassTree_OderR_RFD_lo,0.0435471,thous km2
Reference,EU-15,biomassTree_PoR_IRR_hi,0.0790709,thous km2
Reference,EU-15,biomassTree_PoR_IRR_lo,0.127636,thous km2
Reference,EU-15,biomassTree_PoR_RFD_hi,0.428827,thous km2
Reference,EU-15,biomassTree_PoR_RFD_lo,0.69156,thous km2
Reference,EU-15,biomassTree_RhineR_IRR_hi,0.0124429,thous km2
Reference,EU-15,biomassTree_RhineR_IRR_lo,0.0200725,thous km2
Reference,EU-15,biomassTree_RhineR_RFD_hi,0.925895,thous km2
Reference,EU-15,biomassTree_RhineR_RFD_lo,1.49317,thous km2
Reference,EU-15,biomassTree_RhoneR_IRR_hi,1.63E-02,thous km2
Reference,EU-15,biomassTree_RhoneR_IRR_lo,2.63E-02,thous km2
Reference,EU-15,biomassTree_RhoneR_RFD_hi,0.566451,thous km2
Reference,EU-15,biomassTree_RhoneR_RFD_lo,0.913503,thous km2
Reference,EU-15,biomassTree_ScheldtR_IRR_hi,0.00219887,thous km2
Reference,EU-15,biomassTree_ScheldtR_IRR_lo,0.0035473,thous km2
Reference,EU-15,biomassTree_ScheldtR_RFD_hi,0.131017,thous km2
Reference,EU-15,biomassTree_ScheldtR_RFD_lo,0.211497,thous km2
