# File: A44.bld_materials_intensity_reg.csv
# Title: Building sub-type material intensity by GCAM region
# Units: kg/m2
# Description: Building sub-type material intensities based on data from Deetman et al. 2020. There are 2 materials sectors: resid materials and comm materials. Within resid materials there are 8 subsectors (4 building sub-types x urban/rural). Within comm materials there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: ccccncn
# ----------
region,sector,subsector,material,year,Units,value
South America_Northern,comm materials,hotels commercial,steel,2015,kg/m2,84.4
South America_Southern,comm materials,hotels commercial,steel,2015,kg/m2,84.4
South Asia,comm materials,hotels commercial,steel,2015,kg/m2,84.39999998
South Korea,comm materials,hotels commercial,steel,2015,kg/m2,84.40000001
Southeast Asia,comm materials,hotels commercial,steel,2015,kg/m2,84.40000001
Taiwan,comm materials,hotels commercial,steel,2015,kg/m2,84.40000001
Argentina,comm materials,hotels commercial,steel,2015,kg/m2,84.4
Colombia,comm materials,hotels commercial,steel,2015,kg/m2,84.4
USA,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
Africa_Eastern,comm materials,hotels commercial,steel,2021,kg/m2,84.39999996
Africa_Northern,comm materials,hotels commercial,steel,2021,kg/m2,84.40000002
Africa_Southern,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
Africa_Western,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
Australia_NZ,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
Brazil,comm materials,hotels commercial,steel,2021,kg/m2,84.4
Canada,comm materials,hotels commercial,steel,2021,kg/m2,84.4
Central America and Caribbean,comm materials,hotels commercial,steel,2021,kg/m2,84.40000002
Central Asia,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
China,comm materials,hotels commercial,steel,2021,kg/m2,84.4
EU-12,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
EU-15,comm materials,hotels commercial,steel,2021,kg/m2,84.4
Ukraine,comm materials,hotels commercial,steel,2021,kg/m2,84.40000002
Europe_Non_EU,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
European Free Trade Association,comm materials,hotels commercial,steel,2021,kg/m2,84.4
India,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
Indonesia,comm materials,hotels commercial,steel,2021,kg/m2,84.39999999
Japan,comm materials,hotels commercial,steel,2021,kg/m2,84.40000002
Mexico,comm materials,hotels commercial,steel,2021,kg/m2,84.4
Middle East,comm materials,hotels commercial,steel,2021,kg/m2,84.39999999
Pakistan,comm materials,hotels commercial,steel,2021,kg/m2,84.39999998
Russia,comm materials,hotels commercial,steel,2021,kg/m2,84.4
South Africa,comm materials,hotels commercial,steel,2021,kg/m2,84.39999999
South America_Northern,comm materials,hotels commercial,steel,2021,kg/m2,84.4
South America_Southern,comm materials,hotels commercial,steel,2021,kg/m2,84.4
South Asia,comm materials,hotels commercial,steel,2021,kg/m2,84.39999998
South Korea,comm materials,hotels commercial,steel,2021,kg/m2,84.4
Southeast Asia,comm materials,hotels commercial,steel,2021,kg/m2,84.40000001
Taiwan,comm materials,hotels commercial,steel,2021,kg/m2,84.4
Argentina,comm materials,hotels commercial,steel,2021,kg/m2,84.4
Colombia,comm materials,hotels commercial,steel,2021,kg/m2,84.4
USA,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Africa_Eastern,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Africa_Northern,comm materials,office commercial,aluminium,1975,kg/m2,4.799999998
Africa_Southern,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Africa_Western,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Australia_NZ,comm materials,office commercial,aluminium,1975,kg/m2,4.799999999
Brazil,comm materials,office commercial,aluminium,1975,kg/m2,4.8
Canada,comm materials,office commercial,aluminium,1975,kg/m2,4.8
Central America and Caribbean,comm materials,office commercial,aluminium,1975,kg/m2,4.8
Central Asia,comm materials,office commercial,aluminium,1975,kg/m2,4.8
China,comm materials,office commercial,aluminium,1975,kg/m2,4.8
EU-12,comm materials,office commercial,aluminium,1975,kg/m2,4.8
EU-15,comm materials,office commercial,aluminium,1975,kg/m2,4.8
Ukraine,comm materials,office commercial,aluminium,1975,kg/m2,4.8
Europe_Non_EU,comm materials,office commercial,aluminium,1975,kg/m2,4.8
European Free Trade Association,comm materials,office commercial,aluminium,1975,kg/m2,4.8
India,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Indonesia,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Japan,comm materials,office commercial,aluminium,1975,kg/m2,4.799999999
Mexico,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Middle East,comm materials,office commercial,aluminium,1975,kg/m2,4.8
Pakistan,comm materials,office commercial,aluminium,1975,kg/m2,4.799999999
Russia,comm materials,office commercial,aluminium,1975,kg/m2,4.799999999
South Africa,comm materials,office commercial,aluminium,1975,kg/m2,4.799999999
South America_Northern,comm materials,office commercial,aluminium,1975,kg/m2,4.800000002
South America_Southern,comm materials,office commercial,aluminium,1975,kg/m2,4.800000002
South Asia,comm materials,office commercial,aluminium,1975,kg/m2,4.799999999
South Korea,comm materials,office commercial,aluminium,1975,kg/m2,4.800000002
Southeast Asia,comm materials,office commercial,aluminium,1975,kg/m2,4.800000001
Taiwan,comm materials,office commercial,aluminium,1975,kg/m2,4.8
Argentina,comm materials,office commercial,aluminium,1975,kg/m2,4.800000002
Colombia,comm materials,office commercial,aluminium,1975,kg/m2,4.800000002
USA,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Africa_Eastern,comm materials,office commercial,aluminium,1990,kg/m2,4.800000001
Africa_Northern,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Africa_Southern,comm materials,office commercial,aluminium,1990,kg/m2,4.800000001
Africa_Western,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Australia_NZ,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
Brazil,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Canada,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
Central America and Caribbean,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
Central Asia,comm materials,office commercial,aluminium,1990,kg/m2,4.8
China,comm materials,office commercial,aluminium,1990,kg/m2,4.8
EU-12,comm materials,office commercial,aluminium,1990,kg/m2,4.8
EU-15,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Ukraine,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Europe_Non_EU,comm materials,office commercial,aluminium,1990,kg/m2,4.8
European Free Trade Association,comm materials,office commercial,aluminium,1990,kg/m2,4.8
India,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
Indonesia,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Japan,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
Mexico,comm materials,office commercial,aluminium,1990,kg/m2,4.800000001
Middle East,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
Pakistan,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
Russia,comm materials,office commercial,aluminium,1990,kg/m2,4.800000001
South Africa,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
South America_Northern,comm materials,office commercial,aluminium,1990,kg/m2,4.8
South America_Southern,comm materials,office commercial,aluminium,1990,kg/m2,4.8
South Asia,comm materials,office commercial,aluminium,1990,kg/m2,4.799999999
South Korea,comm materials,office commercial,aluminium,1990,kg/m2,4.800000001
Southeast Asia,comm materials,office commercial,aluminium,1990,kg/m2,4.800000001
Taiwan,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Argentina,comm materials,office commercial,aluminium,1990,kg/m2,4.8
Colombia,comm materials,office commercial,aluminium,1990,kg/m2,4.8
USA,comm materials,office commercial,aluminium,2005,kg/m2,4.800000002
Africa_Eastern,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Africa_Northern,comm materials,office commercial,aluminium,2005,kg/m2,4.799999998
Africa_Southern,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Africa_Western,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Australia_NZ,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Brazil,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
Canada,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Central America and Caribbean,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Central Asia,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
China,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
EU-12,comm materials,office commercial,aluminium,2005,kg/m2,4.8
EU-15,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
Ukraine,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Europe_Non_EU,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
European Free Trade Association,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
India,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Indonesia,comm materials,office commercial,aluminium,2005,kg/m2,4.8
Japan,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
Mexico,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
Middle East,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
Pakistan,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
Russia,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
South Africa,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
South America_Northern,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
South America_Southern,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
South Asia,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
South Korea,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
Southeast Asia,comm materials,office commercial,aluminium,2005,kg/m2,4.799999999
Taiwan,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
Argentina,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
Colombia,comm materials,office commercial,aluminium,2005,kg/m2,4.800000001
USA,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Africa_Eastern,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Africa_Northern,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Africa_Southern,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Africa_Western,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Australia_NZ,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Brazil,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Canada,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Central America and Caribbean,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Central Asia,comm materials,office commercial,aluminium,2010,kg/m2,4.8
China,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
EU-12,comm materials,office commercial,aluminium,2010,kg/m2,4.8
EU-15,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Ukraine,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Europe_Non_EU,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
European Free Trade Association,comm materials,office commercial,aluminium,2010,kg/m2,4.8
India,comm materials,office commercial,aluminium,2010,kg/m2,4.800000001
Indonesia,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Japan,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Mexico,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Middle East,comm materials,office commercial,aluminium,2010,kg/m2,4.799999998
Pakistan,comm materials,office commercial,aluminium,2010,kg/m2,4.800000001
Russia,comm materials,office commercial,aluminium,2010,kg/m2,4.8
South Africa,comm materials,office commercial,aluminium,2010,kg/m2,4.800000002
South America_Northern,comm materials,office commercial,aluminium,2010,kg/m2,4.8
South America_Southern,comm materials,office commercial,aluminium,2010,kg/m2,4.8
South Asia,comm materials,office commercial,aluminium,2010,kg/m2,4.800000001
South Korea,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Southeast Asia,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Taiwan,comm materials,office commercial,aluminium,2010,kg/m2,4.799999999
Argentina,comm materials,office commercial,aluminium,2010,kg/m2,4.8
Colombia,comm materials,office commercial,aluminium,2010,kg/m2,4.8
USA,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
Africa_Eastern,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
Africa_Northern,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
Africa_Southern,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Africa_Western,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
Australia_NZ,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
Brazil,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Canada,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Central America and Caribbean,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
Central Asia,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
China,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
EU-12,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
EU-15,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
Ukraine,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Europe_Non_EU,comm materials,office commercial,aluminium,2015,kg/m2,4.8
European Free Trade Association,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
India,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
Indonesia,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
Japan,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Mexico,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Middle East,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
Pakistan,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
Russia,comm materials,office commercial,aluminium,2015,kg/m2,4.800000002
South Africa,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
South America_Northern,comm materials,office commercial,aluminium,2015,kg/m2,4.8
South America_Southern,comm materials,office commercial,aluminium,2015,kg/m2,4.8
South Asia,comm materials,office commercial,aluminium,2015,kg/m2,4.799999999
South Korea,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Southeast Asia,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Taiwan,comm materials,office commercial,aluminium,2015,kg/m2,4.800000001
Argentina,comm materials,office commercial,aluminium,2015,kg/m2,4.8
Colombia,comm materials,office commercial,aluminium,2015,kg/m2,4.8
USA,comm materials,office commercial,aluminium,2021,kg/m2,4.799999998
Africa_Eastern,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
Africa_Northern,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
Africa_Southern,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Africa_Western,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
Australia_NZ,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
Brazil,comm materials,office commercial,aluminium,2021,kg/m2,4.799999999
Canada,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
Central America and Caribbean,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Central Asia,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
China,comm materials,office commercial,aluminium,2021,kg/m2,4.799999999
EU-12,comm materials,office commercial,aluminium,2021,kg/m2,4.8
EU-15,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Ukraine,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Europe_Non_EU,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
European Free Trade Association,comm materials,office commercial,aluminium,2021,kg/m2,4.8
India,comm materials,office commercial,aluminium,2021,kg/m2,4.799999998
Indonesia,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Japan,comm materials,office commercial,aluminium,2021,kg/m2,4.799999999
Mexico,comm materials,office commercial,aluminium,2021,kg/m2,4.799999999
Middle East,comm materials,office commercial,aluminium,2021,kg/m2,4.800000003
Pakistan,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Russia,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
South Africa,comm materials,office commercial,aluminium,2021,kg/m2,4.799999999
South America_Northern,comm materials,office commercial,aluminium,2021,kg/m2,4.8
South America_Southern,comm materials,office commercial,aluminium,2021,kg/m2,4.8
South Asia,comm materials,office commercial,aluminium,2021,kg/m2,4.8
South Korea,comm materials,office commercial,aluminium,2021,kg/m2,4.800000001
Southeast Asia,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Taiwan,comm materials,office commercial,aluminium,2021,kg/m2,4.799999999
Argentina,comm materials,office commercial,aluminium,2021,kg/m2,4.8
Colombia,comm materials,office commercial,aluminium,2021,kg/m2,4.8
USA,comm materials,office commercial,copper,1975,kg/m2,3.899999998
