# File: EL2_foodgrouptargets_current_population_updated.csv
# Title: EAT_Lancet diet targets by AgMIP EL2
# Unit: Various
# Description: The data provides 2020 dietary intake and changes needed to reach 2050 EAT target by food group
# Source: AgMIP Marco Springmann
# Column types: ccccccin 
# ----------
Measure,Age,Diet_scenario,Unit,Food_group,Region,Year,Value
"abs","adults","FLX","g/d_w","poultry","AUS","2010",29
"abs","adults","FLX","g/d_w","poultry","AUS","2020",29
"abs","adults","FLX","g/d_w","poultry","AUT","2010",29
"abs","adults","FLX","g/d_w","poultry","AUT","2020",26.9169874158906
"abs","adults","FLX","g/d_w","poultry","AZE","2010",22.1084198378896
"abs","adults","FLX","g/d_w","poultry","AZE","2020",29
"abs","adults","FLX","g/d_w","poultry","BDI","2020",1.67053724635296
"abs","adults","FLX","g/d_w","poultry","BEL","2010",22.599149179564
"abs","adults","FLX","g/d_w","poultry","BEL","2020",21.634668836065
"abs","adults","FLX","g/d_w","poultry","BEN","2010",29
"abs","adults","FLX","g/d_w","poultry","BEN","2020",15.4760813546981
"abs","adults","FLX","g/d_w","poultry","BFA","2010",4.81169263314875
"abs","adults","FLX","g/d_w","poultry","BFA","2020",18.7765732389787
"abs","adults","FLX","g/d_w","poultry","BGD","2010",2.37698689362227
"abs","adults","FLX","g/d_w","poultry","BGD","2020",2.82159314505394
"abs","adults","FLX","g/d_w","poultry","BGR","2010",29
"abs","adults","FLX","g/d_w","poultry","BGR","2020",29
"abs","adults","FLX","g/d_w","poultry","BHR","2020",29
"abs","adults","FLX","g/d_w","poultry","BHS","2010",29
"abs","adults","FLX","g/d_w","poultry","BHS","2020",29
"abs","adults","FLX","g/d_w","poultry","BIH","2010",29
"abs","adults","FLX","g/d_w","poultry","BIH","2020",29
"abs","adults","FLX","g/d_w","poultry","BLR","2010",29
"abs","adults","FLX","g/d_w","poultry","BLR","2020",29
"abs","adults","FLX","g/d_w","poultry","BLZ","2010",29
"abs","adults","FLX","g/d_w","poultry","BLZ","2020",29
"abs","adults","FLX","g/d_w","poultry","BOL","2010",29
"abs","adults","FLX","g/d_w","poultry","BOL","2020",29
"abs","adults","FLX","g/d_w","poultry","BRA","2010",29
"abs","adults","FLX","g/d_w","poultry","BRA","2020",29
"abs","adults","FLX","g/d_w","poultry","BRB","2010",29
"abs","adults","FLX","g/d_w","poultry","BRB","2020",29
"abs","adults","FLX","g/d_w","poultry","BTN","2020",7.21364601194309
"abs","adults","FLX","g/d_w","poultry","BWA","2010",12.203974113084
"abs","adults","FLX","g/d_w","poultry","BWA","2020",7.90671730213388
"abs","adults","FLX","g/d_w","poultry","CAF","2010",3.44993929118125
"abs","adults","FLX","g/d_w","poultry","CAF","2020",7.79332376315561
"abs","adults","FLX","g/d_w","poultry","CAN","2010",29
"abs","adults","FLX","g/d_w","poultry","CAN","2020",29
"abs","adults","FLX","g/d_w","poultry","CHE","2010",29
"abs","adults","FLX","g/d_w","poultry","CHE","2020",29
"abs","adults","FLX","g/d_w","poultry","CHL","2010",29
"abs","adults","FLX","g/d_w","poultry","CHL","2020",29
"abs","adults","FLX","g/d_w","poultry","CHN","2010",24.055360728211
"abs","adults","FLX","g/d_w","poultry","CHN","2020",27.8185941839775
"abs","adults","FLX","g/d_w","poultry","CIV","2010",3.40594252078207
"abs","adults","FLX","g/d_w","poultry","CIV","2020",5.28486003278584
"abs","adults","FLX","g/d_w","poultry","CMR","2010",7.0145135894124
"abs","adults","FLX","g/d_w","poultry","CMR","2020",6.76622430843544
"abs","adults","FLX","g/d_w","poultry","COD","2010",3.07575243655119
"abs","adults","FLX","g/d_w","poultry","COD","2020",3.38316095726465
"abs","adults","FLX","g/d_w","poultry","COG","2010",19.7247757851367
"abs","adults","FLX","g/d_w","poultry","COG","2020",29
"abs","adults","FLX","g/d_w","poultry","COL","2010",29
"abs","adults","FLX","g/d_w","poultry","COL","2020",29
"abs","adults","FLX","g/d_w","poultry","COM","2010",29
"abs","adults","FLX","g/d_w","poultry","COM","2020",29
"abs","adults","FLX","g/d_w","poultry","CPV","2010",29
"abs","adults","FLX","g/d_w","poultry","CPV","2020",29
"abs","adults","FLX","g/d_w","poultry","CRI","2010",29
"abs","adults","FLX","g/d_w","poultry","CRI","2020",29
"abs","adults","FLX","g/d_w","poultry","CUB","2010",29
"abs","adults","FLX","g/d_w","poultry","CUB","2020",29
"abs","adults","FLX","g/d_w","poultry","CYP","2010",29
"abs","adults","FLX","g/d_w","poultry","CYP","2020",29
"abs","adults","FLX","g/d_w","poultry","CZE","2010",29
"abs","adults","FLX","g/d_w","poultry","CZE","2020",29
"abs","adults","FLX","g/d_w","poultry","DEU","2010",29
"abs","adults","FLX","g/d_w","poultry","DEU","2020",29
"abs","adults","FLX","g/d_w","poultry","DJI","2010",3.59899721070631
"abs","adults","FLX","g/d_w","poultry","DJI","2020",7.02966045920308
"abs","adults","FLX","g/d_w","poultry","DMA","2010",29
"abs","adults","FLX","g/d_w","poultry","DNK","2010",29
"abs","adults","FLX","g/d_w","poultry","DNK","2020",29
"abs","adults","FLX","g/d_w","poultry","DOM","2010",29
"abs","adults","FLX","g/d_w","poultry","DOM","2020",29
"abs","adults","FLX","g/d_w","poultry","DZA","2010",14.1468852266469
"abs","adults","FLX","g/d_w","poultry","DZA","2020",11.880215524237
"abs","adults","FLX","g/d_w","poultry","ECU","2010",29
"abs","adults","FLX","g/d_w","poultry","ECU","2020",29
"abs","adults","FLX","g/d_w","poultry","EGY","2010",23.3149212538391
"abs","adults","FLX","g/d_w","poultry","EGY","2020",29
"abs","adults","FLX","g/d_w","poultry","ESP","2010",29
"abs","adults","FLX","g/d_w","poultry","ESP","2020",29
"abs","adults","FLX","g/d_w","poultry","EST","2010",29
"abs","adults","FLX","g/d_w","poultry","EST","2020",29
"abs","adults","FLX","g/d_w","poultry","ETH","2010",1.58207777502455
"abs","adults","FLX","g/d_w","poultry","ETH","2020",1.29791577913265
"abs","adults","FLX","g/d_w","poultry","FIN","2010",29
"abs","adults","FLX","g/d_w","poultry","FIN","2020",29
"abs","adults","FLX","g/d_w","poultry","FJI","2010",29
"abs","adults","FLX","g/d_w","poultry","FJI","2020",29
"abs","adults","FLX","g/d_w","poultry","FRA","2010",29
"abs","adults","FLX","g/d_w","poultry","FRA","2020",29
"abs","adults","FLX","g/d_w","poultry","FSM","2020",29
"abs","adults","FLX","g/d_w","poultry","GAB","2010",29
"abs","adults","FLX","g/d_w","poultry","GAB","2020",29
"abs","adults","FLX","g/d_w","poultry","GBR","2010",29
"abs","adults","FLX","g/d_w","poultry","GBR","2020",29
"abs","adults","FLX","g/d_w","poultry","GEO","2010",29
"abs","adults","FLX","g/d_w","poultry","GEO","2020",29
"abs","adults","FLX","g/d_w","poultry","GHA","2010",10.7401989517266
"abs","adults","FLX","g/d_w","poultry","GHA","2020",20.1428142939926
"abs","adults","FLX","g/d_w","poultry","GIN","2010",3.64569693535847
"abs","adults","FLX","g/d_w","poultry","GIN","2020",4.65028445721269
"abs","adults","FLX","g/d_w","poultry","GMB","2010",5.96876857453363
"abs","adults","FLX","g/d_w","poultry","GMB","2020",22.3397310465016
"abs","adults","FLX","g/d_w","poultry","GNB","2010",4.51302296377492
"abs","adults","FLX","g/d_w","poultry","GNB","2020",6.79698242092701
"abs","adults","FLX","g/d_w","poultry","GRC","2010",28.68065899839
"abs","adults","FLX","g/d_w","poultry","GRC","2020",29
"abs","adults","FLX","g/d_w","poultry","GRD","2010",29
"abs","adults","FLX","g/d_w","poultry","GRD","2020",29
"abs","adults","FLX","g/d_w","poultry","GTM","2010",29
"abs","adults","FLX","g/d_w","poultry","GTM","2020",29
"abs","adults","FLX","g/d_w","poultry","GUY","2010",29
"abs","adults","FLX","g/d_w","poultry","GUY","2020",29
"abs","adults","FLX","g/d_w","poultry","HND","2010",29
"abs","adults","FLX","g/d_w","poultry","HND","2020",29
"abs","adults","FLX","g/d_w","poultry","HRV","2010",19.7970393161858
"abs","adults","FLX","g/d_w","poultry","HRV","2020",29
"abs","adults","FLX","g/d_w","poultry","HTI","2010",16.3225015413403
"abs","adults","FLX","g/d_w","poultry","HTI","2020",29
"abs","adults","FLX","g/d_w","poultry","HUN","2010",29
"abs","adults","FLX","g/d_w","poultry","HUN","2020",29
"abs","adults","FLX","g/d_w","poultry","IDN","2010",13.2408185203155
"abs","adults","FLX","g/d_w","poultry","IDN","2020",24.803516286081
"abs","adults","FLX","g/d_w","poultry","IND","2010",3.57677029272379
"abs","adults","FLX","g/d_w","poultry","IND","2020",4.79886765085813
"abs","adults","FLX","g/d_w","poultry","IRL","2010",29
"abs","adults","FLX","g/d_w","poultry","IRL","2020",29
"abs","adults","FLX","g/d_w","poultry","IRN","2010",29
"abs","adults","FLX","g/d_w","poultry","IRN","2020",29
"abs","adults","FLX","g/d_w","poultry","IRQ","2010",29
"abs","adults","FLX","g/d_w","poultry","IRQ","2020",13.6018949181308
"abs","adults","FLX","g/d_w","poultry","ISL","2010",29
"abs","adults","FLX","g/d_w","poultry","ISL","2020",29
"abs","adults","FLX","g/d_w","poultry","ISR","2010",29
"abs","adults","FLX","g/d_w","poultry","ISR","2020",29
"abs","adults","FLX","g/d_w","poultry","ITA","2010",29
"abs","adults","FLX","g/d_w","poultry","ITA","2020",29
"abs","adults","FLX","g/d_w","poultry","JAM","2010",29
"abs","adults","FLX","g/d_w","poultry","JAM","2020",29
"abs","adults","FLX","g/d_w","poultry","JOR","2010",29
"abs","adults","FLX","g/d_w","poultry","JOR","2020",29
"abs","adults","FLX","g/d_w","poultry","JPN","2010",29
"abs","adults","FLX","g/d_w","poultry","JPN","2020",29
"abs","adults","FLX","g/d_w","poultry","KAZ","2010",29
"abs","adults","FLX","g/d_w","poultry","KAZ","2020",29
"abs","adults","FLX","g/d_w","poultry","KEN","2010",1.65555884563798
"abs","adults","FLX","g/d_w","poultry","KEN","2020",3.27883458673403
"abs","adults","FLX","g/d_w","poultry","KGZ","2010",29
"abs","adults","FLX","g/d_w","poultry","KGZ","2020",14.7080845483732
"abs","adults","FLX","g/d_w","poultry","KHM","2010",3.99493920808535
"abs","adults","FLX","g/d_w","poultry","KHM","2020",5.18410926645515
"abs","adults","FLX","g/d_w","poultry","KIR","2010",29
"abs","adults","FLX","g/d_w","poultry","KIR","2020",29
"abs","adults","FLX","g/d_w","poultry","KOR","2010",26.0877543494123
"abs","adults","FLX","g/d_w","poultry","KOR","2020",29
"abs","adults","FLX","g/d_w","poultry","KWT","2010",29
"abs","adults","FLX","g/d_w","poultry","KWT","2020",29
"abs","adults","FLX","g/d_w","poultry","LAO","2010",7.93178419592088
"abs","adults","FLX","g/d_w","poultry","LAO","2020",12.6364824006445
"abs","adults","FLX","g/d_w","poultry","LBN","2010",29
"abs","adults","FLX","g/d_w","poultry","LBN","2020",29
"abs","adults","FLX","g/d_w","poultry","LBR","2010",13.0504181948384
"abs","adults","FLX","g/d_w","poultry","LBR","2020",26.7659328878866
"abs","adults","FLX","g/d_w","poultry","LBY","2010",29
"abs","adults","FLX","g/d_w","poultry","LBY","2020",29
"abs","adults","FLX","g/d_w","poultry","LCA","2010",29
"abs","adults","FLX","g/d_w","poultry","LCA","2020",29
"abs","adults","FLX","g/d_w","poultry","LKA","2010",9.6551366070953
"abs","adults","FLX","g/d_w","poultry","LKA","2020",18.2237846720625
"abs","adults","FLX","g/d_w","poultry","LSO","2010",15.0111853248703
"abs","adults","FLX","g/d_w","poultry","LSO","2020",6.38769844319701
"abs","adults","FLX","g/d_w","poultry","LTU","2010",29
"abs","adults","FLX","g/d_w","poultry","LTU","2020",29
"abs","adults","FLX","g/d_w","poultry","LUX","2010",29
"abs","adults","FLX","g/d_w","poultry","LUX","2020",29
"abs","adults","FLX","g/d_w","poultry","LVA","2010",29
"abs","adults","FLX","g/d_w","poultry","LVA","2020",29
"abs","adults","FLX","g/d_w","poultry","MAR","2010",29
"abs","adults","FLX","g/d_w","poultry","MAR","2020",29
"abs","adults","FLX","g/d_w","poultry","MDA","2010",29
"abs","adults","FLX","g/d_w","poultry","MDA","2020",29
"abs","adults","FLX","g/d_w","poultry","MDG","2010",7.62267847476175
"abs","adults","FLX","g/d_w","poultry","MDG","2020",7.83070574663523
"abs","adults","FLX","g/d_w","poultry","MDV","2010",27.5016466088755
"abs","adults","FLX","g/d_w","poultry","MDV","2020",27.6254168555454
"abs","adults","FLX","g/d_w","poultry","MEX","2010",29
"abs","adults","FLX","g/d_w","poultry","MEX","2020",29
"abs","adults","FLX","g/d_w","poultry","MKD","2010",29
"abs","adults","FLX","g/d_w","poultry","MKD","2020",29
"abs","adults","FLX","g/d_w","poultry","MLI","2010",5.41883125265889
"abs","adults","FLX","g/d_w","poultry","MLI","2020",4.51237065158124
"abs","adults","FLX","g/d_w","poultry","MLT","2010",29
"abs","adults","FLX","g/d_w","poultry","MLT","2020",29
"abs","adults","FLX","g/d_w","poultry","MMR","2010",29
"abs","adults","FLX","g/d_w","poultry","MMR","2020",29
"abs","adults","FLX","g/d_w","poultry","MNE","2010",29
"abs","adults","FLX","g/d_w","poultry","MNE","2020",29
"abs","adults","FLX","g/d_w","poultry","MNG","2010",4.62406315066741
"abs","adults","FLX","g/d_w","poultry","MNG","2020",6.77337002006075
"abs","adults","FLX","g/d_w","poultry","MOZ","2010",4.94723119814154
"abs","adults","FLX","g/d_w","poultry","MOZ","2020",9.67837513787272
"abs","adults","FLX","g/d_w","poultry","MRT","2010",8.29099040890234
"abs","adults","FLX","g/d_w","poultry","MRT","2020",11.1831268380728
"abs","adults","FLX","g/d_w","poultry","MUS","2010",29
"abs","adults","FLX","g/d_w","poultry","MUS","2020",29
"abs","adults","FLX","g/d_w","poultry","MWI","2010",3.65239858108598
"abs","adults","FLX","g/d_w","poultry","MWI","2020",12.5918876603101
"abs","adults","FLX","g/d_w","poultry","MYS","2010",29
"abs","adults","FLX","g/d_w","poultry","MYS","2020",29
"abs","adults","FLX","g/d_w","poultry","NAM","2010",17.4901028128868
"abs","adults","FLX","g/d_w","poultry","NAM","2020",22.3064401344591
"abs","adults","FLX","g/d_w","poultry","NER","2010",1.89133541147059
"abs","adults","FLX","g/d_w","poultry","NER","2020",2.01488242926884
"abs","adults","FLX","g/d_w","poultry","NGA","2010",3.15997932858207
"abs","adults","FLX","g/d_w","poultry","NGA","2020",2.44049321524149
"abs","adults","FLX","g/d_w","poultry","NIC","2010",29
"abs","adults","FLX","g/d_w","poultry","NIC","2020",29
"abs","adults","FLX","g/d_w","poultry","NLD","2010",29
"abs","adults","FLX","g/d_w","poultry","NLD","2020",19.2700065830533
"abs","adults","FLX","g/d_w","poultry","NOR","2010",29
"abs","adults","FLX","g/d_w","poultry","NOR","2020",29
"abs","adults","FLX","g/d_w","poultry","NPL","2010",1.19839368620233
"abs","adults","FLX","g/d_w","poultry","NPL","2020",3.80004486887215
"abs","adults","FLX","g/d_w","poultry","NZL","2010",29
"abs","adults","FLX","g/d_w","poultry","NZL","2020",29
"abs","adults","FLX","g/d_w","poultry","OMN","2010",29
"abs","adults","FLX","g/d_w","poultry","OMN","2020",29
"abs","adults","FLX","g/d_w","poultry","PAK","2010",10.1917840710359
"abs","adults","FLX","g/d_w","poultry","PAK","2020",13.9526755125385
"abs","adults","FLX","g/d_w","poultry","PAN","2010",29
"abs","adults","FLX","g/d_w","poultry","PAN","2020",29
"abs","adults","FLX","g/d_w","poultry","PER","2010",29
"abs","adults","FLX","g/d_w","poultry","PER","2020",29
"abs","adults","FLX","g/d_w","poultry","PHL","2010",22.8576041991373
"abs","adults","FLX","g/d_w","poultry","PHL","2020",29
"abs","adults","FLX","g/d_w","poultry","PNG","2010",7.54576759883106
"abs","adults","FLX","g/d_w","poultry","PNG","2020",11.1950388950351
"abs","adults","FLX","g/d_w","poultry","POL","2010",29
"abs","adults","FLX","g/d_w","poultry","POL","2020",29
"abs","adults","FLX","g/d_w","poultry","PRT","2010",29
"abs","adults","FLX","g/d_w","poultry","PRT","2020",29
"abs","adults","FLX","g/d_w","poultry","PRY","2010",12.8791368351126
"abs","adults","FLX","g/d_w","poultry","PRY","2020",21.8554967268448
"abs","adults","FLX","g/d_w","poultry","QAT","2020",29
"abs","adults","FLX","g/d_w","poultry","ROU","2010",29
"abs","adults","FLX","g/d_w","poultry","ROU","2020",29
"abs","adults","FLX","g/d_w","poultry","RUS","2010",29
"abs","adults","FLX","g/d_w","poultry","RUS","2020",29
"abs","adults","FLX","g/d_w","poultry","RWA","2010",3.30871627373081
"abs","adults","FLX","g/d_w","poultry","RWA","2020",3.65194927959792
"abs","adults","FLX","g/d_w","poultry","SAU","2010",29
"abs","adults","FLX","g/d_w","poultry","SAU","2020",29
"abs","adults","FLX","g/d_w","poultry","SDN","2020",4.34768454117941
"abs","adults","FLX","g/d_w","poultry","SEN","2010",10.8171006774376
"abs","adults","FLX","g/d_w","poultry","SEN","2020",14.2171684253387
"abs","adults","FLX","g/d_w","poultry","SLB","2010",9.9232148597357
"abs","adults","FLX","g/d_w","poultry","SLB","2020",16.7567686053979
"abs","adults","FLX","g/d_w","poultry","SLE","2010",7.30134390503643
"abs","adults","FLX","g/d_w","poultry","SLE","2020",11.0644065238848
"abs","adults","FLX","g/d_w","poultry","SLV","2010",29
"abs","adults","FLX","g/d_w","poultry","SLV","2020",29
"abs","adults","FLX","g/d_w","poultry","SRB","2010",23.894041692604
"abs","adults","FLX","g/d_w","poultry","SRB","2020",29
"abs","adults","FLX","g/d_w","poultry","STP","2010",26.4105638534999
"abs","adults","FLX","g/d_w","poultry","STP","2020",29
"abs","adults","FLX","g/d_w","poultry","SUR","2010",29
"abs","adults","FLX","g/d_w","poultry","SUR","2020",29
"abs","adults","FLX","g/d_w","poultry","SVK","2010",29
"abs","adults","FLX","g/d_w","poultry","SVK","2020",29
"abs","adults","FLX","g/d_w","poultry","SVN","2010",29
"abs","adults","FLX","g/d_w","poultry","SVN","2020",29
"abs","adults","FLX","g/d_w","poultry","SWE","2010",29
"abs","adults","FLX","g/d_w","poultry","SWE","2020",29
"abs","adults","FLX","g/d_w","poultry","SWZ","2010",16.9679830204768
"abs","adults","FLX","g/d_w","poultry","SWZ","2020",17.0129454015579
"abs","adults","FLX","g/d_w","poultry","SYC","2010",29
"abs","adults","FLX","g/d_w","poultry","SYC","2020",29
"abs","adults","FLX","g/d_w","poultry","SYR","2010",18.0589070236314
"abs","adults","FLX","g/d_w","poultry","SYR","2020",15.1857240015022
"abs","adults","FLX","g/d_w","poultry","TCD","2010",1.0971712647376
"abs","adults","FLX","g/d_w","poultry","TCD","2020",1.15604729913097
"abs","adults","FLX","g/d_w","poultry","TGO","2010",14.5681070650368
"abs","adults","FLX","g/d_w","poultry","TGO","2020",15.9050436525605
"abs","adults","FLX","g/d_w","poultry","THA","2010",22.7848171749574
"abs","adults","FLX","g/d_w","poultry","THA","2020",21.2445815186507
"abs","adults","FLX","g/d_w","poultry","TJK","2010",10.1975878680724
"abs","adults","FLX","g/d_w","poultry","TJK","2020",10.0249370018714
"abs","adults","FLX","g/d_w","poultry","TKM","2010",9.00826060662423
"abs","adults","FLX","g/d_w","poultry","TKM","2020",16.6932182403746
"abs","adults","FLX","g/d_w","poultry","TLS","2010",12.472286811567
"abs","adults","FLX","g/d_w","poultry","TLS","2020",21.9682263308584
"abs","adults","FLX","g/d_w","poultry","TTO","2010",29
"abs","adults","FLX","g/d_w","poultry","TTO","2020",29
"abs","adults","FLX","g/d_w","poultry","TUN","2010",28.3304841398273
"abs","adults","FLX","g/d_w","poultry","TUN","2020",29
"abs","adults","FLX","g/d_w","poultry","TUR","2010",29
"abs","adults","FLX","g/d_w","poultry","TUR","2020",29
"abs","adults","FLX","g/d_w","poultry","TZA","2010",4.15574088370962
"abs","adults","FLX","g/d_w","poultry","TZA","2020",3.3083885484801
"abs","adults","FLX","g/d_w","poultry","UGA","2010",4.49337728504614
"abs","adults","FLX","g/d_w","poultry","UGA","2020",3.92763278037045
"abs","adults","FLX","g/d_w","poultry","UKR","2010",29
"abs","adults","FLX","g/d_w","poultry","UKR","2020",29
"abs","adults","FLX","g/d_w","poultry","URY","2010",29
"abs","adults","FLX","g/d_w","poultry","URY","2020",29
"abs","adults","FLX","g/d_w","poultry","USA","2010",29
"abs","adults","FLX","g/d_w","poultry","USA","2020",29
"abs","adults","FLX","g/d_w","poultry","UZB","2010",4.23994419493143
"abs","adults","FLX","g/d_w","poultry","UZB","2020",7.0336724365535
